ID,Sana,Xizmat_turi,Sektor,Mintaqa,Kredit_ball,Yosh,Tajriba_yil,DSR,Joriy_kreditlar,Oldingi_default,Garov_sifati,Mulk_turi,LTV,Leverage,Foyda_stavkasi,Muddat_oy,Garov_qiymati_UZS,Moliyalash_UZS,Likvidlik,Kapital_ulushi,Sharia_audit,Gharar_darajasi,Maysir_ekspozitsiyasi,Halal_sertifikat,PLS_ulushi,Sharia_maslahatlari,Ijara_sertifikat,Sukuk_daraja,Volatillik,Inflyatsiya,YIM_osish,Valyuta_tebranishi,Sektor_osish,Bank_indeksi,Likvidlik_muhiti,Credit_LTV_ratio,Gharar_maysir,Risk_adj_ret,DSR_LTV,Macro_stress,Prev_default_rate,Sharia_adj_signal,PD,LGD,EAD_UZS,EL_UZS,VaR_95_kunlik,Sharpe_nisbati,Default
TXN-2022-1582,2022-03-12,Murabaha,Qishloq xo'jaligi,Toshkent,553,34,2.4,0.3732,1,0,3,Sanoat uskunasi,0.5349,8.535,0.0877,24,329552489,218134276,0.4151,0.1341,0.9065,0.0805,0.2808,1,0.3261,6,0,,0.0992,0.0882,0.0674,0.1228,0.0877,0.9004,0.7563,1031.9638,0.3613,0.8749,0.1996,0.1437,0.0,0.579,0.0637,0.45,218134276,6253869,-0.0103,-0.4269,0
TXN-2021-1583,2021-11-13,Musharaka,Savdo,Buxoro,762,39,9.1,0.5486,1,0,4,Ko'chmas mulk,0.3127,0.409,0.2019,24,393589539,84434581,0.617,0.4323,0.875,0.1177,0.1442,1,0.401,3,0,,0.2098,0.0969,0.0347,0.25,0.0745,1.1691,0.5995,2429.2127,0.2619,0.958,0.1715,0.3122,0.0,0.6458,0.0484,0.6,84434581,2452580,-0.0217,0.3428,0
TXN-2024-1584,2024-09-06,Musharaka,Xizmat,Toshkent,671,33,11.0,0.363,1,0,3,Ko'chmas mulk,0.6867,0.14,0.2405,48,200229301,281385336,0.3967,0.3768,0.8908,0.1181,0.175,1,0.3077,1,0,,0.2286,0.117,0.0464,0.25,0.0495,0.896,0.3806,975.7688,0.2931,1.0471,0.2492,0.3206,0.0,0.6298,0.2214,0.6,281385336,37385659,-0.0237,0.4831,1
TXN-2023-1585,2023-09-15,Sukuk,Savdo,Samarqand,703,38,2.3,0.448,0,1,4,Moliyaviy aktiv,0.5174,0.941,0.0742,60,313197915,50490416,0.8215,0.4932,0.9362,0.1014,0.0708,1,0.7362,3,0,BBB,0.0863,0.1169,0.0797,0.1248,0.1153,1.0077,0.6103,1356.2094,0.1722,0.8504,0.2318,0.162,1000.0,0.775,0.0048,0.28,50490416,68391,-0.0089,-0.6461,0
TXN-2022-1586,2022-04-05,Murabaha,Ishlab chiqarish,Toshkent,769,53,10.9,0.4844,2,2,1,Transport,0.7878,0.114,0.1137,60,183458126,145150449,0.4013,0.393,0.6328,0.2234,0.2522,1,0.6324,5,0,,0.1033,0.0975,0.0839,0.25,0.0347,0.9225,0.5396,974.8768,0.4755,1.091,0.3817,0.2636,0.9995,0.3319,0.2106,0.45,145150449,13756004,-0.0107,-0.1574,1
TXN-2021-1587,2021-08-10,Ijara,IT,Toshkent,550,24,0.7,0.343,0,0,4,Sanoat uskunasi,0.5731,0.31,0.1154,36,86038353,305818153,0.1923,0.5564,0.8743,0.1765,0.0789,0,0.472,5,1,,0.1099,0.1246,0.0313,0.25,0.1113,0.9594,0.6353,958.0575,0.2554,1.0401,0.1966,0.3434,0.0,0.651,0.0516,0.35,305818153,5525143,-0.0114,-0.1328,1
TXN-2022-1588,2022-12-19,Murabaha,Savdo,Samarqand,641,29,10.9,0.614,2,0,4,Ko'chmas mulk,0.6733,11.982,0.1045,36,90217202,167827156,0.5936,0.175,0.9258,0.3108,0.2729,1,0.3605,3,0,,0.1351,0.0667,0.0528,0.25,0.0518,0.8866,0.7756,950.607,0.5837,0.7679,0.4134,0.2639,0.0,0.3854,0.0662,0.45,167827156,5003132,-0.014,-0.1886,0
TXN-2024-1589,2024-02-14,Musharaka,Savdo,Boshqa,599,51,1.0,0.4979,1,0,3,Ko'chmas mulk,0.8967,8.058,0.1258,48,268709826,134562842,0.8239,0.5653,0.7901,0.3817,0.0828,1,0.3018,2,0,,0.2592,0.0932,0.0511,0.0885,0.0853,1.1277,0.5336,667.2374,0.4645,0.4836,0.4465,0.1306,0.0,0.4231,0.367,0.6,134562842,29634400,-0.0269,-0.0161,0
TXN-2023-1590,2023-01-23,Ijara,Xizmat,Samarqand,511,48,0.5,0.2733,2,0,3,Ko'chmas mulk,0.4718,2.938,0.104,60,610290136,378355564,0.7987,0.203,0.8541,0.064,0.2374,1,0.3283,3,1,,0.0953,0.0925,0.0326,0.25,0.049,1.0791,0.5391,1080.7669,0.3014,1.0796,0.1289,0.31,0.0,0.5967,0.0608,0.35,378355564,8046411,-0.0099,-0.2727,0
TXN-2021-1591,2021-08-24,Ijara,Ishlab chiqarish,Toshkent,674,34,6.2,0.5761,1,1,3,Transport,0.708,3.496,0.0969,24,136961229,83530684,0.2606,0.4698,0.6888,0.1195,0.4,1,0.2857,3,1,,0.0961,0.0921,0.0507,0.25,0.0743,1.0872,0.6912,950.6988,0.5195,0.998,0.4078,0.2914,0.999,0.3309,0.1374,0.35,83530684,4016870,-0.01,-0.3447,0
TXN-2022-1592,2022-07-25,Sukuk,Savdo,Toshkent,850,46,3.8,0.3931,1,0,4,Boshqa,0.7543,0.378,0.1122,48,150978281,65401645,0.5767,0.5867,0.8728,0.4036,0.0048,1,0.3882,1,0,AA,0.0785,0.131,0.039,0.25,0.0636,0.9985,0.3683,1125.3406,0.4083,1.411,0.2966,0.3419,0.0,0.5164,0.009,0.28,65401645,165011,-0.0081,-0.2273,0
TXN-2024-1593,2024-03-21,Murabaha,Qurilish,Namangan,488,41,14.3,0.4212,1,0,4,Tovar,0.8186,2.261,0.1431,36,293013040,71478996,0.4923,0.6,0.7409,0.2107,0.3757,1,0.0992,2,0,,0.1495,0.1081,0.0699,0.25,0.0782,1.072,0.6429,595.4309,0.5864,0.9513,0.3448,0.2883,0.0,0.3064,0.2228,0.45,71478996,7165374,-0.0155,0.0878,0
TXN-2022-1594,2022-04-09,Murabaha,Ishlab chiqarish,Samarqand,642,53,2.7,0.1703,1,0,3,Sanoat uskunasi,0.5263,0.419,0.0821,36,250169611,73406267,0.7309,0.6,0.6876,0.0413,0.3473,1,0.336,2,0,,0.1168,0.0973,0.0633,0.25,0.098,0.9601,0.7734,1217.4941,0.3886,0.6971,0.0896,0.284,0.0,0.4204,0.0783,0.45,73406267,2585233,-0.0121,-0.4097,0
TXN-2023-1595,2023-05-29,Ijara,IT,Boshqa,699,38,2.0,0.719,1,0,4,Tovar,0.6715,1.189,0.1718,12,290433943,198526386,0.676,0.4855,0.7286,0.1919,0.0566,1,0.232,2,1,,0.1012,0.0728,0.0869,0.2342,0.0432,1.1464,0.37,1039.3982,0.2485,1.682,0.4828,0.2201,0.0,0.5476,0.047,0.35,198526386,3267784,-0.0105,0.4135,0
TXN-2024-1596,2024-02-23,Musharaka,Savdo,Toshkent,655,48,4.2,0.3703,3,1,5,Sanoat uskunasi,0.8372,1.059,0.1621,48,333860817,120202485,0.2354,0.1959,0.8144,0.2694,0.1471,1,0.1344,3,0,,0.2104,0.14,0.0986,0.25,0.0426,1.0916,0.5496,781.3992,0.4165,0.7667,0.31,0.2914,0.3332,0.4752,0.1798,0.6,120202485,12964889,-0.0218,0.1525,1
TXN-2024-1597,2024-06-27,Murabaha,Qurilish,Toshkent,635,64,3.7,0.3108,0,0,1,Transport,0.3976,2.38,0.1372,12,242031726,295438000,0.379,0.3579,0.6907,0.3113,0.1347,1,0.4109,3,0,,0.0923,0.0954,0.0665,0.0993,0.0885,1.1329,0.7041,1593.2366,0.446,1.4706,0.1235,0.1282,0.0,0.3827,0.1474,0.45,295438000,19600795,-0.0096,0.0783,0
TXN-2024-1598,2024-06-10,Murabaha,Qurilish,Toshkent,534,43,2.5,0.2607,1,0,3,Ko'chmas mulk,0.5555,0.208,0.1191,72,265627217,204866509,0.7104,0.5042,0.6477,0.1668,0.3859,1,0.4244,2,0,,0.1026,0.0666,0.0476,0.25,0.0542,1.1867,0.5651,959.5898,0.5527,1.1491,0.1448,0.2691,0.0,0.2897,0.1124,0.45,204866509,10365313,-0.0106,-0.1065,0
TXN-2024-1599,2024-10-14,Murabaha,Qishloq xo'jaligi,Namangan,664,38,7.1,0.496,2,0,4,Sanoat uskunasi,0.95,0.273,0.1396,48,124451778,191641350,0.76,0.531,0.7455,0.2843,0.1466,1,0.0549,4,0,,0.1539,0.0992,0.0666,0.25,0.0812,0.9504,0.4438,698.2124,0.431,0.9011,0.4712,0.2827,0.0,0.4243,0.1155,0.45,191641350,9963189,-0.0159,0.0621,0
TXN-2024-1600,2024-08-09,Sukuk,Qishloq xo'jaligi,Toshkent,580,45,8.6,0.3518,4,1,4,Ko'chmas mulk,0.5615,2.354,0.0773,120,190387598,44015588,0.8877,0.1176,0.4719,0.3264,0.2114,1,0.6195,1,0,A,0.0801,0.1193,0.0588,0.25,0.0856,0.9448,0.4792,1031.0206,0.5378,0.9539,0.1976,0.3105,0.2499,0.2181,0.0378,0.28,44015588,465589,-0.0083,-0.6576,0
TXN-2024-1601,2024-02-15,Murabaha,Ishlab chiqarish,Namangan,458,34,11.5,0.0883,4,1,1,Transport,0.6479,2.527,0.0859,24,521784035,221566949,0.6776,0.1442,0.8598,0.1708,0.2234,1,0.3654,1,0,,0.1031,0.0596,0.0768,0.25,0.0085,0.9409,0.5047,705.81,0.3942,0.8249,0.0572,0.2328,0.2499,0.5209,0.1879,0.45,221566949,18737957,-0.0107,-0.4281,0
TXN-2021-1602,2021-02-23,Murabaha,Savdo,Buxoro,746,61,21.6,0.2997,0,1,3,Tovar,0.5944,1.038,0.1267,48,324673633,355890142,0.5375,0.2898,0.7083,0.1689,0.309,1,0.0951,0,0,,0.1307,0.0891,0.0879,0.2006,0.0759,1.0499,0.4822,1252.8453,0.4778,0.9618,0.1781,0.2018,1000.0,0.3699,0.0668,0.45,355890142,10705586,-0.0135,-0.0252,0
TXN-2024-1603,2024-06-01,Murabaha,Qishloq xo'jaligi,Buxoro,726,39,1.9,0.5571,8,0,2,Ko'chmas mulk,0.8396,0.397,0.1974,84,289290068,159560714,0.6764,0.3594,0.8179,0.1488,0.0595,0,0.5466,3,0,,0.0855,0.083,0.0711,0.25,0.0436,0.9699,0.503,863.7111,0.2083,2.282,0.4677,0.2619,0.0,0.6475,0.1223,0.45,159560714,8779750,-0.0089,0.788,1
TXN-2024-1604,2024-09-09,Murabaha,Qishloq xo'jaligi,Toshkent,649,35,7.6,0.5023,1,0,4,Ko'chmas mulk,0.6749,5.431,0.1625,24,144973250,75438709,0.4606,0.541,0.6727,0.4844,0.0972,1,0.2879,1,0,,0.0855,0.1073,0.029,0.25,0.0952,0.9542,0.8932,960.1524,0.5816,1.8791,0.339,0.3283,0.0,0.2814,0.1374,0.45,75438709,4665901,-0.0089,0.3804,0
TXN-2024-1605,2024-11-21,Murabaha,Qishloq xo'jaligi,Buxoro,664,29,3.0,0.3027,0,2,4,Ko'chmas mulk,0.3734,0.136,0.1887,12,151023116,50069230,0.8481,0.6,0.7536,0.1434,0.1163,1,0.2259,1,0,,0.1176,0.0912,0.0347,0.25,0.0515,1.0357,0.3316,1773.5251,0.2597,1.591,0.113,0.3065,2000.0,0.5579,0.022,0.45,50069230,496169,-0.0122,0.4992,0
TXN-2022-1606,2022-07-02,Musharaka,Xizmat,Toshkent,736,48,6.8,0.72,0,2,2,Sanoat uskunasi,0.7123,3.159,0.1455,48,128430109,298026004,0.6606,0.3771,0.7157,0.0583,0.1345,0,0.2016,4,0,,0.3173,0.1349,0.0747,0.2395,0.0757,0.9305,0.6201,1031.7849,0.1928,0.4571,0.5129,0.2997,2000.0,0.5777,0.3875,0.6,298026004,69299336,-0.0329,0.0488,0
TXN-2021-1607,2021-03-01,Murabaha,Ishlab chiqarish,Buxoro,664,46,3.9,0.2397,0,0,3,Ko'chmas mulk,0.8581,0.377,0.1073,36,81361161,159410634,0.7245,0.267,0.7901,0.2561,0.2044,1,0.297,3,0,,0.1479,0.1379,0.06,0.25,0.0452,1.1159,0.7538,772.8623,0.4606,0.721,0.2057,0.328,0.0,0.4262,0.0881,0.45,159410634,6322722,-0.0153,-0.1532,0
TXN-2022-1608,2022-01-05,Ijara,Ishlab chiqarish,Boshqa,721,33,30.0,0.2139,0,0,3,Transport,0.8954,2.536,0.1045,24,208206235,57302114,0.7126,0.4022,0.7983,0.0903,0.1259,1,0.4365,7,1,,0.0882,0.1118,0.05,0.1018,0.0712,0.8,0.6831,804.3315,0.2162,1.1716,0.1915,0.1637,0.0,0.6257,0.0263,0.35,57302114,527939,-0.0091,-0.2885,0
TXN-2022-1609,2022-07-14,Murabaha,Xizmat,Toshkent,619,43,7.8,0.2069,3,1,5,Ko'chmas mulk,0.7701,2.724,0.1606,120,193692722,193907391,0.7209,0.6,0.8538,0.1055,0.058,0,0.557,3,0,,0.1099,0.1179,0.0127,0.1126,0.0423,0.9501,0.7117,802.7488,0.1635,1.4471,0.1593,0.2178,0.3332,0.7142,0.0201,0.45,193907391,1755565,-0.0114,0.2778,0
TXN-2024-1610,2024-12-10,Musharaka,IT,Boshqa,756,22,18.3,0.2949,1,0,3,Transport,0.4036,4.077,0.2412,60,273385324,146172479,0.5981,0.6,0.5737,0.096,0.0374,1,0.3342,1,0,,0.2843,0.1234,0.0569,0.1544,0.0682,0.9832,0.3425,1868.7017,0.1333,0.8455,0.119,0.2209,0.0,0.4972,0.1057,0.6,146172479,9268891,-0.0295,0.3912,0
TXN-2022-1611,2022-09-25,Sukuk,Qishloq xo'jaligi,Toshkent,672,39,10.8,0.4825,3,0,4,Ko'chmas mulk,0.7176,1.256,0.0931,36,455533848,451461749,0.2961,0.4129,0.7938,0.2703,0.0737,1,0.3778,2,0,AAA,0.0784,0.0798,0.0746,0.25,0.0597,1.084,0.2184,935.1045,0.344,1.1729,0.3462,0.2551,0.0,0.5207,0.0226,0.28,451461749,2862204,-0.0081,-0.4709,0
TXN-2022-1612,2022-11-27,Ijara,Savdo,Toshkent,661,42,14.0,0.3311,2,0,4,Boshqa,0.5657,0.055,0.0779,12,168029280,84469417,0.5655,0.5274,0.6937,0.1974,0.1151,1,0.229,1,1,,0.1046,0.088,0.0732,0.2245,0.0869,0.9887,0.7048,1166.4092,0.3126,0.7375,0.1873,0.2393,0.0,0.4769,0.0287,0.35,84469417,849451,-0.0108,-0.4984,0
TXN-2022-1613,2022-12-20,Musharaka,Ishlab chiqarish,Samarqand,537,55,10.1,0.384,1,1,5,Transport,0.1876,4.166,0.2384,24,517733554,192662872,0.4447,0.3957,0.6841,0.1495,0.0632,1,0.205,3,0,,0.2355,0.0787,0.0495,0.25,0.0292,1.25,0.4452,2847.3017,0.2127,1.0083,0.072,0.2792,0.999,0.5386,0.0779,0.6,192662872,9009619,-0.0244,0.4605,0
TXN-2021-1614,2021-01-13,Murabaha,IT,Toshkent,669,30,3.7,0.1819,3,0,4,Tovar,0.6415,1.468,0.1844,24,333195029,340496790,0.7562,0.6,0.6835,0.2057,0.0009,1,0.4755,4,0,,0.1039,0.086,0.054,0.25,0.0953,1.0726,0.8685,1041.1911,0.2066,1.7583,0.1167,0.282,0.0,0.5423,0.0473,0.45,340496790,7243430,-0.0108,0.5236,0
TXN-2022-1615,2022-01-07,Murabaha,Qishloq xo'jaligi,Buxoro,574,25,1.7,0.6207,0,1,3,Sanoat uskunasi,0.2465,4.695,0.1605,36,574314635,205004758,0.4937,0.244,0.688,0.2383,0.1683,1,0.3961,2,0,,0.15,0.115,0.0427,0.1933,0.109,0.9869,0.6518,2319.2757,0.4065,1.0626,0.153,0.2656,1000.0,0.4083,0.1253,0.45,205004758,11562932,-0.0155,0.203,0
TXN-2021-1616,2021-10-21,Ijara,Ishlab chiqarish,Toshkent,590,29,2.8,0.5996,1,0,5,Transport,0.5413,3.74,0.1629,36,123523289,132961888,0.5949,0.2896,0.944,0.1244,0.0847,1,0.544,4,1,,0.1015,0.1009,0.0486,0.1436,0.0737,1.0324,0.7558,1087.958,0.2091,1.5894,0.3246,0.1959,0.0,0.7466,0.0146,0.35,132961888,678367,-0.0105,0.3238,0
TXN-2024-1617,2024-03-05,Sukuk,Ishlab chiqarish,Namangan,575,24,0.5,0.3608,3,0,4,Ko'chmas mulk,0.732,1.724,0.0521,12,494594033,117197253,0.621,0.3094,0.8738,0.1906,0.1596,1,0.4273,3,0,A,0.0643,0.14,0.0675,0.1393,0.0366,0.9871,0.5141,784.4028,0.3502,0.7984,0.2641,0.2118,0.0,0.5678,0.027,0.28,117197253,885634,-0.0067,-1.212,0
TXN-2024-1618,2024-09-08,Ijara,Ishlab chiqarish,Toshkent,554,51,4.5,0.3951,4,0,4,Transport,0.5644,12.0,0.0923,84,163234057,119288915,0.4473,0.4114,0.7799,0.0935,0.0708,1,0.4131,4,1,,0.1108,0.0981,0.0688,0.25,0.0494,0.9978,0.5069,979.8119,0.1643,0.8259,0.223,0.2793,0.0,0.6518,0.0558,0.35,119288915,2328751,-0.0115,-0.3404,0
TXN-2023-1619,2023-04-01,Musharaka,Ishlab chiqarish,Andijon,825,53,4.2,0.4286,1,2,2,Sanoat uskunasi,0.5364,1.55,0.1812,36,151830144,104056490,0.8202,0.3216,0.5259,0.0529,0.0154,1,0.1787,3,0,,0.1965,0.0895,0.0924,0.25,0.0464,1.0735,0.5589,1535.0871,0.0682,0.9176,0.2299,0.2471,1.998,0.49,0.1287,0.6,104056490,8032472,-0.0204,0.2607,0
TXN-2021-1620,2021-05-23,Ijara,Xizmat,Andijon,758,41,4.5,0.498,1,0,1,Transport,0.2552,2.981,0.0883,12,236176038,90878076,0.571,0.326,0.8486,0.2702,0.0494,1,0.3386,0,0,,0.0947,0.0875,0.0742,0.25,0.0747,1.1122,0.4739,2958.535,0.3197,0.9228,0.1271,0.2633,0.0,0.5773,0.0351,0.35,90878076,1115372,-0.0098,-0.4408,0
TXN-2021-1621,2021-10-18,Musharaka,Qishloq xo'jaligi,Toshkent,808,50,21.9,0.4694,3,0,4,Ko'chmas mulk,0.7754,2.77,0.235,48,147066504,328939820,0.3869,0.5893,0.8169,0.1909,0.1818,1,0.1837,1,0,,0.2925,0.1021,0.0613,0.195,0.0705,0.8987,0.5196,1040.6969,0.3728,0.8007,0.364,0.2357,0.0,0.5124,0.1337,0.6,328939820,26379977,-0.0303,0.359,0
TXN-2024-1622,2024-07-20,Murabaha,Qurilish,Toshkent,541,39,14.5,0.4075,2,1,5,Ko'chmas mulk,0.6191,1.825,0.093,12,316569386,309246209,0.6834,0.4638,0.704,0.2975,0.1486,0,0.1218,1,0,,0.0983,0.0649,0.0352,0.25,0.0968,0.9261,0.641,872.4551,0.4461,0.9362,0.2523,0.2797,0.4998,0.39,0.0718,0.45,309246209,9995601,-0.0102,-0.3769,0
TXN-2021-1623,2021-03-04,Musharaka,Savdo,Toshkent,651,37,1.1,0.3562,0,0,4,Ko'chmas mulk,0.651,2.201,0.2607,48,405307416,247033403,0.7785,0.1681,0.9187,0.1033,0.0159,1,0.2422,5,0,,0.2063,0.066,0.0335,0.1823,0.0623,1.0429,0.8406,998.4435,0.1192,1.2577,0.2319,0.2148,0.0,0.8092,0.0686,0.6,247033403,10170237,-0.0214,0.6335,0
TXN-2021-1624,2021-07-07,Sukuk,Xizmat,Namangan,535,34,2.8,0.2627,2,1,5,Ko'chmas mulk,0.3665,4.006,0.0788,48,329089249,173313251,0.7243,0.6,0.8291,0.07,0.2737,1,0.2783,1,0,A,0.1079,0.1041,0.0601,0.1626,0.0362,1.0343,0.5887,1455.9237,0.3437,0.7235,0.0963,0.2066,0.4998,0.5442,0.0115,0.28,173313251,559065,-0.0112,-0.4747,0
TXN-2023-1625,2023-12-23,Murabaha,Savdo,Samarqand,585,34,3.3,0.4324,0,0,4,Moliyaviy aktiv,0.3328,2.119,0.196,120,236561166,169276274,0.7458,0.3171,0.827,0.2231,0.1776,1,0.6717,5,0,,0.1073,0.1111,0.0812,0.2104,0.0399,1.0356,0.6108,1752.5062,0.4007,1.8097,0.1439,0.2403,0.0,0.4956,0.0388,0.45,169276274,2955175,-0.0111,0.6149,0
TXN-2022-1626,2022-03-17,Ijara,Savdo,Andijon,566,22,2.7,0.354,0,0,3,Ko'chmas mulk,0.8102,1.495,0.0953,36,496558216,49628524,0.7275,0.5133,0.7342,0.1365,0.0713,1,0.1873,0,1,,0.0819,0.082,0.0337,0.25,0.0545,1.083,0.5355,697.7342,0.2077,1.1494,0.2868,0.2983,0.0,0.5817,0.0661,0.35,49628524,1147480,-0.0085,-0.424,0
TXN-2023-1627,2023-02-10,Murabaha,Ishlab chiqarish,Toshkent,750,40,9.6,0.41,5,0,4,Transport,0.5532,2.712,0.0455,24,316407037,241669429,0.3535,0.4921,0.8879,0.047,0.1213,1,0.4816,2,0,,0.1373,0.109,0.0625,0.1793,0.0635,1.0714,0.5859,1353.3352,0.1684,0.3288,0.2268,0.2257,0.0,0.7384,0.0317,0.45,241669429,3443726,-0.0142,-0.6152,0
TXN-2023-1628,2023-05-10,Musharaka,Qurilish,Samarqand,611,37,4.5,0.2011,2,2,4,Sanoat uskunasi,0.6253,0.09,0.1885,12,224279228,149738790,0.7465,0.3313,0.916,0.2105,0.2565,1,0.2707,0,0,,0.231,0.0649,0.0815,0.228,0.0514,1.129,0.5703,975.6075,0.467,0.8123,0.1257,0.2114,0.9995,0.4882,0.1264,0.6,149738790,11358810,-0.0239,0.2531,0
TXN-2023-1629,2023-07-19,Murabaha,Qurilish,Toshkent,735,45,5.1,0.3426,1,0,4,Tovar,0.506,0.289,0.1672,12,226654230,64208233,0.8096,0.4469,0.7638,0.1582,0.0225,1,0.4816,4,0,,0.1797,0.099,0.0531,0.25,0.0849,1.1085,0.4079,1449.809,0.1807,0.9258,0.1733,0.2959,0.0,0.6258,0.0259,0.45,64208233,749022,-0.0186,0.2073,0
TXN-2022-1630,2022-11-30,Musharaka,Qurilish,Toshkent,696,38,11.5,0.2981,1,1,5,Transport,0.5287,0.335,0.1177,60,143949054,309166339,0.4275,0.5764,0.7968,0.3427,0.0291,1,0.5126,1,0,,0.2175,0.0658,0.0692,0.25,0.0728,1.0293,0.4476,1313.8703,0.3718,0.5389,0.1576,0.2466,0.999,0.5006,0.0785,0.6,309166339,14566962,-0.0225,-0.0564,0
TXN-2021-1631,2021-11-19,Ijara,Xizmat,Andijon,840,36,9.8,0.5085,2,0,3,Ko'chmas mulk,0.5067,1.387,0.1676,48,137216126,132532084,0.7046,0.6,0.7612,0.1476,0.2058,1,0.4129,5,1,,0.0965,0.1036,0.0722,0.25,0.034,1.053,0.7541,1654.49,0.3534,1.7189,0.2576,0.2814,0.0,0.4922,0.0204,0.35,132532084,946476,-0.01,0.3892,0
TXN-2023-1632,2023-01-28,Murabaha,Qishloq xo'jaligi,Toshkent,519,29,0.9,0.4338,3,0,1,Ko'chmas mulk,0.7667,5.135,0.1947,84,186240994,250833020,0.529,0.4321,0.886,0.1361,0.0144,1,0.5775,1,0,,0.1351,0.0994,0.0563,0.0832,0.0385,1.0417,0.9001,676.0202,0.1505,1.4308,0.3326,0.1264,0.0,0.7526,0.3247,0.45,250833020,36650875,-0.014,0.4791,0
TXN-2022-1633,2022-10-01,Ijara,Savdo,Toshkent,752,38,7.5,0.2983,1,0,5,Transport,0.7874,2.577,0.1147,36,130104622,201832595,0.7653,0.4019,0.7774,0.0824,0.1534,1,0.4582,3,1,,0.0812,0.1058,0.0943,0.25,0.1284,1.0333,0.7728,953.8296,0.2358,1.3953,0.2349,0.2615,0.0,0.5941,0.0123,0.35,201832595,871423,-0.0084,-0.1884,0
TXN-2022-1634,2022-10-27,Ijara,IT,Andijon,742,45,3.4,0.3138,3,1,2,Transport,0.4836,8.995,0.1296,60,122723334,78708686,0.4897,0.6,0.7106,0.0315,0.244,1,0.4861,2,1,,0.1014,0.0835,0.0703,0.0923,0.0926,1.05,0.7255,1531.0222,0.2756,1.2647,0.1518,0.1055,0.3332,0.5148,0.0301,0.35,78708686,829675,-0.0105,-0.0044,0
TXN-2024-1635,2024-03-08,Sukuk,Ishlab chiqarish,Samarqand,562,26,2.1,0.4559,4,0,4,Ko'chmas mulk,0.7053,0.102,0.1004,12,141147935,250250909,0.4081,0.3583,0.8961,0.1032,0.18,1,0.3093,1,0,A,0.0816,0.079,0.0691,0.2031,0.0753,1.0329,0.4309,795.6711,0.2832,1.2156,0.3216,0.213,0.0,0.6423,0.0201,0.28,250250909,1411241,-0.0085,-0.3629,0
TXN-2024-1636,2024-05-06,Murabaha,Ishlab chiqarish,Andijon,730,38,0.5,0.4291,1,0,5,Ko'chmas mulk,0.6636,3.2,0.1662,72,466311916,92992442,0.4694,0.3036,0.7874,0.1807,0.0382,1,0.423,1,0,,0.092,0.114,0.0455,0.1502,0.0359,1.0142,0.5627,1098.471,0.2189,1.7882,0.2847,0.2187,0.0,0.615,0.0251,0.45,92992442,1051413,-0.0095,0.3939,0
TXN-2021-1637,2021-06-23,Murabaha,Ishlab chiqarish,Toshkent,673,40,4.0,0.398,2,1,3,Moliyaviy aktiv,0.6193,0.943,0.1741,12,150635068,46296399,0.3253,0.3855,0.7353,0.1749,0.3779,1,0.3065,2,0,,0.1119,0.1334,0.0791,0.1448,0.0449,1.0808,0.7017,1084.9497,0.5528,1.5411,0.2465,0.1991,0.4998,0.3288,0.1161,0.45,46296399,2417787,-0.0116,0.3935,0
TXN-2021-1638,2021-04-18,Murabaha,IT,Buxoro,625,30,2.6,0.4571,3,0,5,Ko'chmas mulk,0.4177,0.059,0.0737,60,401381590,249666538,0.7482,0.5603,0.8765,0.415,0.0452,1,0.4725,4,0,,0.109,0.0821,0.0571,0.25,0.0596,0.9381,0.539,1492.6016,0.4602,0.6703,0.1909,0.2749,0.0,0.4732,0.0318,0.45,249666538,3567877,-0.0113,-0.516,0
TXN-2021-1639,2021-11-15,Sukuk,Qishloq xo'jaligi,Toshkent,574,32,1.7,0.5585,3,0,3,Transport,0.409,4.371,0.1419,36,166635579,170764696,0.5783,0.562,0.834,0.1368,0.2138,1,0.5497,0,0,A,0.0742,0.0982,0.0507,0.25,0.0798,0.9222,0.5215,1400.1459,0.3505,1.8881,0.2284,0.2975,0.0,0.5416,0.0221,0.28,170764696,1054650,-0.0077,0.1607,0
TXN-2021-1640,2021-11-19,Sukuk,IT,Toshkent,583,40,7.1,0.331,0,0,4,Boshqa,0.416,0.444,0.1297,24,274138528,160554496,0.2481,0.3323,0.9052,0.0525,0.1702,1,0.2698,2,0,AA,0.0717,0.1388,0.01,0.25,0.096,1.2143,0.5624,1398.1317,0.2228,1.7843,0.1377,0.3788,0.0,0.7035,0.0119,0.28,160554496,532844,-0.0074,-0.0045,0
TXN-2024-1641,2024-06-19,Musharaka,Qishloq xo'jaligi,Samarqand,819,26,8.8,0.2469,2,0,2,Sanoat uskunasi,0.3716,0.602,0.1172,48,150155491,251993483,0.6482,0.5875,0.7193,0.1433,0.0453,1,0.2094,2,0,,0.2147,0.1068,0.0588,0.25,0.0523,1.0456,0.7214,2198.0572,0.1887,0.5434,0.0918,0.298,0.0,0.5836,0.0737,0.6,251993483,11140332,-0.0223,-0.0595,0
TXN-2021-1642,2021-04-12,Ijara,Xizmat,Buxoro,645,41,1.7,0.4844,3,0,4,Transport,0.9341,1.041,0.1636,72,275252749,66504339,0.4473,0.5557,0.9142,0.2725,0.0491,1,0.3637,1,1,,0.1291,0.1389,0.0615,0.25,0.0869,1.0469,0.5439,689.7535,0.3216,1.2571,0.4525,0.3275,0.0,0.6203,0.0997,0.35,66504339,2320810,-0.0134,0.2599,1
